year,Borough,n_counters,borough_mean,change_tfl_cycles,borough_mean_2015,borough_change_2015,count_relative_to_2015,change_relative_to_2015
2015,Barking and Dagenham,12,50.6075,1.0525467440361058,50.6075,1.0525467440361058,1,1
2015,Barnet,20,64.7745,0.939027267518285,64.7745,0.939027267518285,1,1
2015,Bexley,20,26.3655,0.9779234218696102,26.3655,0.9779234218696102,1,1
2015,Brent,25,104.3088,0.9986466272526533,104.3088,0.9986466272526533,1,1
2015,Bromley,33,55.151818181818186,1.2438032286767509,55.151818181818186,1.2438032286767509,1,1
2015,Camden,73,775.4755136986302,0.9902379622632763,775.4755136986302,0.9902379622632763,1,1
2015,City of London,34,1809.897818627451,0.845124482288244,1809.897818627451,0.845124482288244,1,1
2015,Croydon,24,58.08625,0.9711065042757191,58.08625,0.9711065042757191,1,1
2015,Ealing,36,138.26,0.9827757170663631,138.26,0.9827757170663631,1,1
2015,Enfield,20,49.057500000000005,1.144996744085088,49.057500000000005,1.144996744085088,1,1
2015,Greenwich,24,58.55125,0.885905253283302,58.55125,0.885905253283302,1,1
2015,Hackney,53,556.9647641509434,1.018313277906562,556.9647641509434,1.018313277906562,1,1
2015,Hammersmith and Fulham,43,525.3418604651163,0.9571037072499916,525.3418604651163,0.9571037072499916,1,1
2015,Haringey,23,197.564347826087,0.987300079816523,197.564347826087,0.987300079816523,1,1
2015,Harrow,18,26.970000000000002,1.102428722280887,26.970000000000002,1.102428722280887,1,1
2015,Havering,18,37.92333333333334,0.9347936831380539,37.92333333333334,0.9347936831380539,1,1
2015,Hillingdon,35,53.06314285714286,1.007974964667878,53.06314285714286,1.007974964667878,1,1
2015,Hounslow,20,191.3475,0.9975757575757577,191.3475,0.9975757575757577,1,1
2015,Islington,63,909.9094973544974,1.004883825303485,909.9094973544974,1.004883825303485,1,1
2015,Kensington and Chelsea,48,560.4412500000001,1.0260248365688505,560.4412500000001,1.0260248365688505,1,1
2015,Kingston upon Thames,15,191.33200000000002,0.9309762278267165,191.33200000000002,0.9309762278267165,1,1
2015,Lambeth,89,599.2260861423221,1.0163480305103545,599.2260861423221,1.0163480305103545,1,1
2015,Lewisham,36,224.905,1.0245848583634416,224.905,1.0245848583634416,1,1
2015,Merton,37,149.60432432432432,1.0638830300647053,149.60432432432432,1.0638830300647053,1,1
2015,Newham,23,115.80521739130435,0.7740958970755177,115.80521739130435,0.7740958970755177,1,1
2015,Redbridge,18,49.34166666666667,1.0783649503161699,49.34166666666667,1.0783649503161699,1,1
2015,Richmond upon Thames,29,290.8334482758621,1.150246055502004,290.8334482758621,1.150246055502004,1,1
2015,Southwark,78,712.4692735042735,0.90548543300835,712.4692735042735,0.90548543300835,1,1
2015,Sutton,20,71.8425,1.0053357626236334,71.8425,1.0053357626236334,1,1
2015,Tower Hamlets,57,426.948201754386,0.9450643203490691,426.948201754386,0.9450643203490691,1,1
2015,Waltham Forest,20,178.32750000000001,0.9387200607047134,178.32750000000001,0.9387200607047134,1,1
2015,Wandsworth,73,387.31315068493154,1.0487981012483556,387.31315068493154,1.0487981012483556,1,1
2015,Westminster,111,832.1238363363364,0.9506421915259348,832.1238363363364,0.9506421915259348,1,1
2016,Barking and Dagenham,12,46.965,0.9767891682785301,50.6075,1.0525467440361058,0.9280245022970904,0.9280245022970904
2016,Barnet,20,70.8195,1.0266608244295392,64.7745,0.939027267518285,1.0933237616654703,1.0933237616654703
2016,Bexley,20,24.831000000000003,0.921007243877199,26.3655,0.9779234218696102,0.9417989417989419,0.9417989417989417
2016,Brent,25,101.37,0.9705107201367618,104.3088,0.9986466272526533,0.9718259629101283,0.9718259629101283
2016,Bromley,33,36.10090909090909,0.814160416931486,55.151818181818186,1.2438032286767509,0.654573326520184,0.6545733265201841
2016,Camden,73,792.8573401826484,1.0124335624258847,775.4755136986302,0.9902379622632763,1.0224144104835955,1.0224144104835957
2016,City of London,34,2039.2297549019609,0.9522101044274741,1809.897818627451,0.845124482288244,1.126709880477355,1.1267098804773552
2016,Croydon,24,60.566250000000004,1.0125680228038352,58.08625,0.9711065042757191,1.0426951300867247,1.0426951300867244
2016,Ealing,36,139.75833333333335,0.9934261265562452,138.26,0.9827757170663631,1.0108370702541107,1.0108370702541105
2016,Enfield,20,36.549,0.8530497069676579,49.057500000000005,1.144996744085088,0.7450236966824644,0.7450236966824645
2016,Greenwich,24,60.915000000000006,0.9216697936210131,58.55125,0.885905253283302,1.040370615486433,1.0403706154864327
2016,Hackney,53,535.1844339622642,0.9784917292990267,556.9647641509434,1.018313277906562,0.9608945994601975,0.9608945994601975
2016,Hammersmith and Fulham,43,560.4006976744187,1.020976293065234,525.3418604651163,0.9571037072499916,1.0667352820090574,1.0667352820090572
2016,Haringey,23,196.55347826086958,0.9822484011437,197.564347826087,0.987300079816523,0.9948833401555464,0.9948833401555465
2016,Harrow,18,21.75166666666667,0.8891235480464625,26.970000000000002,1.102428722280887,0.8065134099616859,0.8065134099616859
2016,Havering,18,39.57666666666667,0.9755476311767702,37.92333333333334,0.9347936831380539,1.0435967302452316,1.0435967302452318
2016,Hillingdon,35,50.88428571428572,0.9665859075307894,53.06314285714286,1.007974964667878,0.9589384076114171,0.9589384076114172
2016,Hounslow,20,178.467,0.9304242424242425,191.3475,0.9975757575757577,0.9326852976913731,0.932685297691373
2016,Islington,63,895.334246031746,0.9887872416909944,909.9094973544974,1.004883825303485,0.9839816472241163,0.9839816472241163
2016,Kensington and Chelsea,48,534.75,0.9789907173235245,560.4412500000001,1.0260248365688505,0.9541588881974693,0.9541588881974693
